snapshot_date,snapshot_ts,match_date,league,match,market,odds
2026-08-15,2026-08-15T19:55:39,2026-08-16,La Liga 2,Girona FC vs Leganés,over25,2.03
2026-08-15,2026-08-15T19:55:39,2026-08-16,La Liga 2,Girona FC vs Leganés,under25,1.82
2026-08-15,2026-08-15T22:00:41,2026-08-16,Championship,Burnley vs West Ham United,over25,1.69
2026-08-15,2026-08-15T22:00:41,2026-08-16,Championship,Burnley vs West Ham United,under25,2.13
2026-08-15,2026-08-15T22:57:30,2026-08-16,La Liga 2,Burgos CF vs Córdoba,over25,2.25
2026-08-15,2026-08-15T22:57:30,2026-08-16,La Liga 2,Burgos CF vs Córdoba,under25,1.67
2026-08-15,2026-08-15T22:57:30,2026-08-16,Championship,Burnley vs West Ham United,over25,1.7
2026-08-15,2026-08-15T22:57:30,2026-08-16,Championship,Burnley vs West Ham United,under25,2.11
2026-08-15,2026-08-15T23:28:59,2026-08-16,Championship,Burnley vs West Ham United,over25,1.69
2026-08-15,2026-08-15T23:28:59,2026-08-16,Championship,Burnley vs West Ham United,under25,2.13
2026-08-15,2026-08-15T23:51:24,2026-08-16,Championship,Burnley vs West Ham United,over25,1.7
2026-08-15,2026-08-15T23:51:24,2026-08-16,Championship,Burnley vs West Ham United,under25,2.11
2026-08-16,2026-08-16T08:40:25,2026-08-16,Bundesliga 2,Arminia Bielefeld vs FC Energie Cottbus,over25,1.5
2026-08-16,2026-08-16T08:40:25,2026-08-16,Bundesliga 2,Arminia Bielefeld vs FC Energie Cottbus,over35,2.2
2026-08-16,2026-08-16T08:40:25,2026-08-16,Bundesliga 2,Arminia Bielefeld vs FC Energie Cottbus,under25,2.4
2026-08-16,2026-08-16T08:40:25,2026-08-16,La Liga 2,Burgos CF vs Córdoba,over25,2.12
2026-08-16,2026-08-16T08:40:25,2026-08-16,La Liga 2,Burgos CF vs Córdoba,under25,1.75
2026-08-16,2026-08-16T08:40:25,2026-08-16,Championship,Burnley vs West Ham United,over25,1.71
2026-08-16,2026-08-16T08:40:25,2026-08-16,Championship,Burnley vs West Ham United,under25,2.1
2026-08-16,2026-08-16T08:40:25,2026-08-16,La Liga 2,Girona FC vs Leganés,over25,1.84
2026-08-16,2026-08-16T08:40:25,2026-08-16,La Liga 2,Girona FC vs Leganés,under25,2.0
2026-08-16,2026-08-16T08:40:25,2026-08-16,Bundesliga 2,Hannover 96 vs VfL Wolfsburg,over25,1.52
2026-08-16,2026-08-16T08:40:25,2026-08-16,Bundesliga 2,Hannover 96 vs VfL Wolfsburg,under25,2.38
2026-08-16,2026-08-16T08:40:25,2026-08-16,La Liga 2,Las Palmas vs Albacete,over25,1.92
2026-08-16,2026-08-16T08:40:25,2026-08-16,La Liga 2,Las Palmas vs Albacete,under25,1.92
2026-08-16,2026-08-16T08:40:25,2026-08-16,La Liga 2,SD Eibar vs Tenerife,over25,2.22
2026-08-16,2026-08-16T08:40:25,2026-08-16,La Liga 2,SD Eibar vs Tenerife,under25,1.69
2026-08-16,2026-08-16T08:40:25,2026-08-16,Championship,Watford vs Southampton,over25,1.74
2026-08-16,2026-08-16T08:40:25,2026-08-16,Championship,Watford vs Southampton,under25,2.05
2026-08-16,2026-08-16T08:40:25,2026-08-17,La Liga 2,Almería vs CD Eldense,over25,1.62
2026-08-16,2026-08-16T08:40:25,2026-08-17,La Liga 2,Almería vs CD Eldense,under25,2.35
2026-08-16,2026-08-16T08:40:25,2026-08-22,League One,Leicester City vs Burton Albion,over25,1.64
2026-08-16,2026-08-16T08:40:25,2026-08-22,League One,Leicester City vs Burton Albion,under25,2.21
2026-08-16,2026-08-16T08:40:25,2026-08-22,Championship,Queens Park Rangers vs Bolton Wanderers,over25,1.9
2026-08-16,2026-08-16T08:40:25,2026-08-22,Championship,Queens Park Rangers vs Bolton Wanderers,under25,1.87
2026-08-16,2026-08-16T08:40:25,2026-08-22,League Two,Shrewsbury Town vs Barnet,over25,1.94
2026-08-16,2026-08-16T08:40:25,2026-08-22,League Two,Shrewsbury Town vs Barnet,under25,1.85
2026-08-16,2026-08-16T09:05:45,2026-08-16,Bundesliga 2,Arminia Bielefeld vs FC Energie Cottbus,over35,2.15
2026-08-16,2026-08-16T09:05:45,2026-08-16,La Liga 2,Burgos CF vs Córdoba,over25,2.08
2026-08-16,2026-08-16T09:05:45,2026-08-16,La Liga 2,Burgos CF vs Córdoba,under25,1.78
2026-08-16,2026-08-16T09:05:45,2026-08-16,Championship,Burnley vs West Ham United,over25,1.73
2026-08-16,2026-08-16T09:05:45,2026-08-16,Championship,Burnley vs West Ham United,under25,2.07
2026-08-16,2026-08-16T09:39:52,2026-08-16,La Liga 2,Burgos CF vs Córdoba,over25,2.09
2026-08-16,2026-08-16T09:39:52,2026-08-16,La Liga 2,Burgos CF vs Córdoba,under25,1.77
2026-08-16,2026-08-16T09:39:52,2026-08-22,Championship,Swansea City vs Sheffield United,over25,1.69
2026-08-16,2026-08-16T09:39:52,2026-08-22,Championship,Swansea City vs Sheffield United,under25,2.01
2026-08-16,2026-08-16T10:02:12,2026-08-16,Championship,Burnley vs West Ham United,over25,1.76
2026-08-16,2026-08-16T10:02:12,2026-08-16,Championship,Burnley vs West Ham United,under25,2.03
2026-08-16,2026-08-16T10:02:12,2026-08-17,Championship,Cardiff City vs Wrexham AFC,over25,1.8
2026-08-16,2026-08-16T10:02:12,2026-08-17,Championship,Cardiff City vs Wrexham AFC,under25,1.98
2026-08-16,2026-08-16T10:02:12,2026-08-22,Championship,Swansea City vs Sheffield United,over25,1.75
2026-08-16,2026-08-16T10:02:12,2026-08-22,Championship,Swansea City vs Sheffield United,under25,1.92
2026-08-16,2026-08-16T10:35:59,2026-08-16,Championship,Burnley vs West Ham United,over25,1.77
2026-08-16,2026-08-16T10:35:59,2026-08-16,Championship,Burnley vs West Ham United,under25,2.01
2026-08-16,2026-08-16T10:35:59,2026-08-16,La Liga 2,Girona FC vs Leganés,over25,1.83
2026-08-16,2026-08-16T10:35:59,2026-08-16,La Liga 2,Girona FC vs Leganés,under25,2.02
2026-08-16,2026-08-16T10:35:59,2026-08-16,La Liga 2,SD Eibar vs Tenerife,over25,2.23
2026-08-16,2026-08-16T10:35:59,2026-08-16,La Liga 2,SD Eibar vs Tenerife,under25,1.68
2026-08-16,2026-08-16T10:59:09,2026-08-16,Championship,Burnley vs West Ham United,over25,1.78
2026-08-16,2026-08-16T10:59:09,2026-08-16,Championship,Burnley vs West Ham United,under25,2.0
2026-08-16,2026-08-16T10:59:09,2026-08-16,Bundesliga 2,Hannover 96 vs VfL Wolfsburg,over25,1.5
2026-08-16,2026-08-16T10:59:09,2026-08-16,Bundesliga 2,Hannover 96 vs VfL Wolfsburg,over35,2.15
2026-08-16,2026-08-16T10:59:09,2026-08-16,Bundesliga 2,Hannover 96 vs VfL Wolfsburg,under25,2.42
2026-08-16,2026-08-16T11:30:36,2026-08-16,Championship,Burnley vs West Ham United,over25,1.8
2026-08-16,2026-08-16T11:30:36,2026-08-16,Championship,Burnley vs West Ham United,under25,1.98
2026-08-16,2026-08-16T11:30:36,2026-08-16,La Liga 2,SD Eibar vs Tenerife,over25,2.22
2026-08-16,2026-08-16T11:30:36,2026-08-16,La Liga 2,SD Eibar vs Tenerife,under25,1.69
2026-08-16,2026-08-16T11:30:36,2026-08-16,Championship,Watford vs Southampton,over25,1.7
2026-08-16,2026-08-16T11:30:36,2026-08-16,Championship,Watford vs Southampton,under25,2.11
2026-08-16,2026-08-16T11:30:36,2026-08-17,La Liga 2,Almería vs CD Eldense,over25,1.64
2026-08-16,2026-08-16T11:30:36,2026-08-17,La Liga 2,Almería vs CD Eldense,under25,2.31
2026-08-16,2026-08-16T11:30:36,2026-08-22,Championship,Queens Park Rangers vs Bolton Wanderers,over25,1.89
2026-08-16,2026-08-16T11:30:36,2026-08-22,Championship,Queens Park Rangers vs Bolton Wanderers,under25,1.88
2026-08-16,2026-08-16T11:30:36,2026-08-22,Championship,Swansea City vs Sheffield United,over25,1.78
2026-08-16,2026-08-16T11:30:36,2026-08-22,Championship,Swansea City vs Sheffield United,under25,1.89
2026-08-16,2026-08-16T11:30:36,2026-08-23,Championship,West Bromwich Albion vs Burnley,over25,2.07
2026-08-16,2026-08-16T11:30:36,2026-08-23,Championship,West Bromwich Albion vs Burnley,under25,1.73
2026-08-16,2026-08-16T11:53:06,2026-08-16,La Liga 2,Girona FC vs Leganés,over25,1.82
2026-08-16,2026-08-16T11:53:06,2026-08-16,La Liga 2,Girona FC vs Leganés,under25,2.03
2026-08-16,2026-08-16T12:33:10,2026-08-16,La Liga 2,Burgos CF vs Córdoba,over25,2.08
2026-08-16,2026-08-16T12:33:10,2026-08-16,La Liga 2,Burgos CF vs Córdoba,under25,1.78
2026-08-16,2026-08-16T12:33:10,2026-08-16,Championship,Burnley vs West Ham United,over25,1.79
2026-08-16,2026-08-16T12:33:10,2026-08-16,Championship,Burnley vs West Ham United,under25,1.99
2026-08-16,2026-08-16T12:33:10,2026-08-17,La Liga 2,Almería vs CD Eldense,over25,1.62
2026-08-16,2026-08-16T12:33:10,2026-08-17,La Liga 2,Almería vs CD Eldense,under25,2.35
2026-08-16,2026-08-16T12:33:10,2026-08-22,Championship,Lincoln City vs Portsmouth,over25,1.8
2026-08-16,2026-08-16T12:33:10,2026-08-22,Championship,Lincoln City vs Portsmouth,under25,1.87
2026-08-16,2026-08-16T12:33:10,2026-08-22,League Two,Port Vale vs Tranmere Rovers,over25,2.08
2026-08-16,2026-08-16T12:33:10,2026-08-22,League Two,Port Vale vs Tranmere Rovers,under25,1.71
2026-08-16,2026-08-16T12:33:10,2026-08-22,League Two,Salford City vs Chesterfield FC,over25,2.08
2026-08-16,2026-08-16T12:33:10,2026-08-22,League Two,Salford City vs Chesterfield FC,under25,1.71
2026-08-16,2026-08-16T12:33:10,2026-08-22,League Two,Swindon Town vs Cheltenham Town,over25,1.75
2026-08-16,2026-08-16T12:33:10,2026-08-22,League Two,Swindon Town vs Cheltenham Town,under25,2.02
2026-08-16,2026-08-16T13:18:13,2026-08-16,Championship,Burnley vs West Ham United,over25,1.78
2026-08-16,2026-08-16T13:18:13,2026-08-16,Championship,Burnley vs West Ham United,under25,2.0
2026-08-16,2026-08-16T13:18:13,2026-08-17,La Liga 2,Almería vs CD Eldense,over25,1.6
2026-08-16,2026-08-16T13:18:13,2026-08-17,La Liga 2,Almería vs CD Eldense,under25,2.4
2026-08-16,2026-08-16T13:18:13,2026-08-17,Championship,Cardiff City vs Wrexham AFC,over25,1.81
2026-08-16,2026-08-16T13:18:13,2026-08-17,Championship,Cardiff City vs Wrexham AFC,under25,1.97
2026-08-16,2026-08-16T13:18:13,2026-08-22,League Two,Exeter City vs Accrington Stanley,under25,1.84
2026-08-16,2026-08-16T13:18:13,2026-08-22,Championship,Millwall vs Norwich City,over25,1.8
2026-08-16,2026-08-16T13:18:13,2026-08-22,Championship,Millwall vs Norwich City,under25,1.87
2026-08-16,2026-08-16T13:18:13,2026-08-22,Championship,Southampton vs Stoke City,over25,1.58
2026-08-16,2026-08-16T13:18:13,2026-08-22,Championship,Southampton vs Stoke City,under25,2.2
2026-08-16,2026-08-16T13:51:03,2026-08-16,La Liga 2,Burgos CF vs Córdoba,over25,2.09
2026-08-16,2026-08-16T13:51:03,2026-08-16,La Liga 2,Burgos CF vs Córdoba,under25,1.77
2026-08-16,2026-08-16T13:51:03,2026-08-16,La Liga 2,Girona FC vs Leganés,over25,1.83
2026-08-16,2026-08-16T13:51:03,2026-08-16,La Liga 2,Girona FC vs Leganés,under25,2.02
2026-08-16,2026-08-16T14:15:00,2026-08-16,Championship,Burnley vs West Ham United,over25,1.77
2026-08-16,2026-08-16T14:15:00,2026-08-16,Championship,Burnley vs West Ham United,under25,2.01
2026-08-16,2026-08-16T14:44:22,2026-08-16,Championship,Burnley vs West Ham United,over25,1.75
2026-08-16,2026-08-16T14:44:22,2026-08-16,Championship,Burnley vs West Ham United,under25,2.04
2026-08-16,2026-08-16T14:44:22,2026-08-16,La Liga 2,Girona FC vs Leganés,over25,1.82
2026-08-16,2026-08-16T14:44:22,2026-08-16,La Liga 2,Girona FC vs Leganés,under25,2.03
2026-08-16,2026-08-16T14:44:22,2026-08-16,La Liga 2,SD Eibar vs Tenerife,over25,2.18
2026-08-16,2026-08-16T14:44:22,2026-08-16,La Liga 2,SD Eibar vs Tenerife,under25,1.71
2026-08-16,2026-08-16T14:44:22,2026-08-22,League Two,Exeter City vs Accrington Stanley,under25,1.83
2026-08-16,2026-08-16T14:44:22,2026-08-22,League Two,Rochdale vs Crawley Town,under25,1.93
2026-08-16,2026-08-16T15:34:53,2026-08-22,League One,Leicester City vs Burton Albion,over25,1.65
2026-08-16,2026-08-16T15:34:53,2026-08-22,League One,Leicester City vs Burton Albion,under25,2.19
2026-08-16,2026-08-16T15:34:53,2026-08-22,League Two,Rochdale vs Crawley Town,under25,1.92
2026-08-16,2026-08-16T15:34:53,2026-08-22,Championship,West Ham United vs Charlton Athletic,over25,1.58
2026-08-16,2026-08-16T15:34:53,2026-08-22,Championship,West Ham United vs Charlton Athletic,under25,2.18
2026-08-16,2026-08-16T15:34:53,2026-08-23,La Liga 2,SD Eibar vs Real Valladolid CF,over25,2.18
2026-08-16,2026-08-16T15:34:53,2026-08-23,La Liga 2,SD Eibar vs Real Valladolid CF,under25,1.62
2026-08-16,2026-08-16T15:56:02,2026-08-23,La Liga 2,SD Eibar vs Real Valladolid CF,over25,2.22
2026-08-16,2026-08-16T15:56:02,2026-08-23,La Liga 2,SD Eibar vs Real Valladolid CF,under25,1.58
2026-08-16,2026-08-16T16:32:10,2026-08-17,Championship,Cardiff City vs Wrexham AFC,over25,1.82
2026-08-16,2026-08-16T16:32:10,2026-08-17,Championship,Cardiff City vs Wrexham AFC,under25,1.95
2026-08-16,2026-08-16T16:32:10,2026-08-22,Championship,West Ham United vs Charlton Athletic,over25,1.6
2026-08-16,2026-08-16T16:32:10,2026-08-22,Championship,West Ham United vs Charlton Athletic,under25,2.14
2026-08-16,2026-08-16T16:58:11,2026-08-16,La Liga 2,Burgos CF vs Córdoba,over25,2.23
2026-08-16,2026-08-16T16:58:11,2026-08-16,La Liga 2,Burgos CF vs Córdoba,under25,1.67
2026-08-16,2026-08-16T16:58:11,2026-08-16,La Liga 2,Girona FC vs Leganés,over25,2.03
2026-08-16,2026-08-16T16:58:11,2026-08-16,La Liga 2,Girona FC vs Leganés,under25,1.8
2026-08-16,2026-08-16T16:58:11,2026-08-22,League Two,Rochdale vs Crawley Town,over25,1.85
2026-08-16,2026-08-16T16:58:11,2026-08-22,League Two,Rochdale vs Crawley Town,under25,1.9
2026-08-16,2026-08-16T17:54:21,2026-08-16,La Liga 2,Las Palmas vs Albacete,under25,1.93
2026-08-16,2026-08-16T17:54:21,2026-08-17,Championship,Cardiff City vs Wrexham AFC,over25,1.81
2026-08-16,2026-08-16T17:54:21,2026-08-17,Championship,Cardiff City vs Wrexham AFC,under25,1.97
2026-08-16,2026-08-16T17:54:21,2026-08-22,Serie B,Südtirol vs Virtus Entella,over15,1.47
2026-08-16,2026-08-16T17:54:21,2026-08-23,Serie B,Hellas Verona vs Ascoli,over25,1.78
2026-08-16,2026-08-16T17:54:21,2026-08-23,Serie B,Hellas Verona vs Ascoli,under25,1.92
2026-08-16,2026-08-16T17:54:21,2026-08-23,Serie B,Pisa vs Padova,over25,2.06
2026-08-16,2026-08-16T17:54:21,2026-08-23,Serie B,Pisa vs Padova,under25,1.68
2026-08-16,2026-08-16T18:19:42,2026-08-22,League Two,Swindon Town vs Cheltenham Town,over25,1.85
2026-08-16,2026-08-16T18:19:42,2026-08-22,League Two,Swindon Town vs Cheltenham Town,under25,1.93
2026-08-16,2026-08-16T18:19:42,2026-08-22,League Two,Walsall vs Grimsby Town,over25,2.06
2026-08-16,2026-08-16T18:19:42,2026-08-22,League Two,Walsall vs Grimsby Town,under25,1.72
2026-08-16,2026-08-16T18:53:12,2026-08-16,La Liga 2,Las Palmas vs Albacete,over25,1.94
2026-08-16,2026-08-16T18:53:12,2026-08-16,La Liga 2,Las Palmas vs Albacete,under25,1.91
2026-08-16,2026-08-16T18:53:12,2026-08-17,Championship,Cardiff City vs Wrexham AFC,over25,1.82
2026-08-16,2026-08-16T18:53:12,2026-08-17,Championship,Cardiff City vs Wrexham AFC,under25,1.95
2026-08-16,2026-08-16T19:20:01,2026-08-16,La Liga 2,Las Palmas vs Albacete,over25,2.03
2026-08-16,2026-08-16T19:20:01,2026-08-16,La Liga 2,Las Palmas vs Albacete,under25,1.8
2026-08-16,2026-08-16T19:20:01,2026-08-17,Championship,Cardiff City vs Wrexham AFC,over25,1.81
2026-08-16,2026-08-16T19:20:01,2026-08-17,Championship,Cardiff City vs Wrexham AFC,under25,1.97
2026-08-16,2026-08-16T19:20:01,2026-08-23,Serie B,Cesena FC vs Sampdoria,over25,2.0
2026-08-16,2026-08-16T19:20:01,2026-08-23,Serie B,Cesena FC vs Sampdoria,under25,1.71
2026-08-16,2026-08-16T19:20:01,2026-08-23,Serie B,Palermo vs Juve Stabia,over25,2.04
2026-08-16,2026-08-16T19:20:01,2026-08-23,Serie B,Palermo vs Juve Stabia,under25,1.7
2026-08-16,2026-08-16T19:59:35,2026-08-22,La Liga 2,AD Ceuta FC vs Las Palmas,over25,1.95
2026-08-16,2026-08-16T19:59:35,2026-08-22,La Liga 2,AD Ceuta FC vs Las Palmas,under25,1.75
2026-08-16,2026-08-16T19:59:35,2026-08-22,La Liga 2,Albacete vs Real Sociedad B,over25,1.82
2026-08-16,2026-08-16T19:59:35,2026-08-22,La Liga 2,Albacete vs Real Sociedad B,under25,1.88
2026-08-16,2026-08-16T20:35:00,2026-08-22,La Liga 2,AD Ceuta FC vs Las Palmas,over25,1.98
2026-08-16,2026-08-16T20:35:00,2026-08-22,La Liga 2,AD Ceuta FC vs Las Palmas,under25,1.72
2026-08-16,2026-08-16T20:56:40,2026-08-22,La Liga 2,AD Ceuta FC vs Las Palmas,over25,1.95
2026-08-16,2026-08-16T20:56:40,2026-08-22,La Liga 2,AD Ceuta FC vs Las Palmas,under25,1.75
2026-08-16,2026-08-16T21:50:07,2026-08-22,Championship,Lincoln City vs Portsmouth,over25,1.82
2026-08-16,2026-08-16T21:50:07,2026-08-22,Championship,Lincoln City vs Portsmouth,under25,1.85
2026-08-16,2026-08-16T22:10:52,2026-08-17,Championship,Cardiff City vs Wrexham AFC,over25,1.79
2026-08-16,2026-08-16T22:10:52,2026-08-17,Championship,Cardiff City vs Wrexham AFC,under25,1.99
2026-08-16,2026-08-16T22:10:52,2026-08-22,League Two,Shrewsbury Town vs Barnet,over25,1.93
2026-08-17,2026-08-17T00:57:37,2026-08-22,League Two,Crewe Alexandra vs Northampton Town,over25,1.96
2026-08-17,2026-08-17T00:57:37,2026-08-22,League Two,Crewe Alexandra vs Northampton Town,under25,1.8
2026-08-17,2026-08-17T00:57:37,2026-08-22,League One,Doncaster Rovers vs Barnsley,over25,1.67
2026-08-17,2026-08-17T00:57:37,2026-08-22,League One,Doncaster Rovers vs Barnsley,under25,2.0
2026-08-17,2026-08-17T00:57:37,2026-08-22,League Two,Exeter City vs Accrington Stanley,under25,1.84
2026-08-17,2026-08-17T00:57:37,2026-08-22,League Two,Rotherham United vs York City,over25,1.87
2026-08-17,2026-08-17T00:57:37,2026-08-22,League Two,Rotherham United vs York City,under25,1.87
2026-08-17,2026-08-17T00:57:37,2026-08-22,League One,Stevenage vs Oxford United,over25,2.08
2026-08-17,2026-08-17T00:57:37,2026-08-22,League One,Stevenage vs Oxford United,under25,1.72
2026-08-17,2026-08-17T08:55:29,2026-08-17,La Liga 2,Almería vs CD Eldense,over25,1.59
2026-08-17,2026-08-17T08:55:29,2026-08-17,La Liga 2,Almería vs CD Eldense,under25,2.42
2026-08-17,2026-08-17T08:55:29,2026-08-17,Championship,Cardiff City vs Wrexham AFC,over25,1.78
2026-08-17,2026-08-17T08:55:29,2026-08-17,Championship,Cardiff City vs Wrexham AFC,under25,2.0
2026-08-17,2026-08-17T08:55:29,2026-08-22,La Liga 2,Albacete vs Real Sociedad B,over25,1.8
2026-08-17,2026-08-17T08:55:29,2026-08-22,La Liga 2,Albacete vs Real Sociedad B,under25,1.9
2026-08-17,2026-08-17T08:55:29,2026-08-22,League One,Bromley FC vs Cambridge United,over25,1.99
2026-08-17,2026-08-17T08:55:29,2026-08-22,League One,Bromley FC vs Cambridge United,under25,1.76
2026-08-17,2026-08-17T08:55:29,2026-08-22,League Two,Exeter City vs Accrington Stanley,over25,1.89
2026-08-17,2026-08-17T08:55:29,2026-08-22,League Two,Exeter City vs Accrington Stanley,under25,1.86
2026-08-17,2026-08-17T08:55:29,2026-08-22,Championship,Lincoln City vs Portsmouth,over25,1.88
2026-08-17,2026-08-17T08:55:29,2026-08-22,Championship,Lincoln City vs Portsmouth,under25,1.79
2026-08-17,2026-08-17T08:55:29,2026-08-22,Championship,Millwall vs Norwich City,over25,1.87
2026-08-17,2026-08-17T08:55:29,2026-08-22,Championship,Millwall vs Norwich City,under25,1.8
2026-08-17,2026-08-17T08:55:29,2026-08-22,League Two,Rochdale vs Crawley Town,over25,1.84
2026-08-17,2026-08-17T08:55:29,2026-08-22,League Two,Rochdale vs Crawley Town,under25,1.92
2026-08-17,2026-08-17T08:55:29,2026-08-22,League One,Stevenage vs Oxford United,over25,2.1
2026-08-17,2026-08-17T08:55:29,2026-08-22,League One,Stevenage vs Oxford United,under25,1.71
2026-08-17,2026-08-17T08:55:29,2026-08-22,Championship,Swansea City vs Sheffield United,over25,1.82
2026-08-17,2026-08-17T08:55:29,2026-08-22,Championship,Swansea City vs Sheffield United,under25,1.85
2026-08-17,2026-08-17T08:55:29,2026-08-22,League Two,Walsall vs Grimsby Town,over25,2.05
2026-08-17,2026-08-17T08:55:29,2026-08-22,League Two,Walsall vs Grimsby Town,under25,1.73
2026-08-17,2026-08-17T08:55:29,2026-08-22,League One,Wimbledon vs Reading,over25,2.01
2026-08-17,2026-08-17T08:55:29,2026-08-22,League One,Wimbledon vs Reading,under25,1.77
2026-08-17,2026-08-17T09:45:56,2026-08-17,La Liga 2,Almería vs CD Eldense,over25,1.58
2026-08-17,2026-08-17T09:45:56,2026-08-17,La Liga 2,Almería vs CD Eldense,under25,2.45
2026-08-17,2026-08-17T09:45:56,2026-08-17,Championship,Cardiff City vs Wrexham AFC,over25,1.77
2026-08-17,2026-08-17T09:45:56,2026-08-17,Championship,Cardiff City vs Wrexham AFC,under25,2.01
2026-08-17,2026-08-17T09:45:56,2026-08-22,League Two,Bristol Rovers vs Newport County,over25,1.76
2026-08-17,2026-08-17T09:45:56,2026-08-22,League Two,Bristol Rovers vs Newport County,under25,2.01
2026-08-17,2026-08-17T09:45:56,2026-08-22,League Two,Exeter City vs Accrington Stanley,over25,1.92
2026-08-17,2026-08-17T09:45:56,2026-08-22,League Two,Exeter City vs Accrington Stanley,under25,1.84
2026-08-17,2026-08-17T09:45:56,2026-08-22,Championship,Southampton vs Stoke City,over25,1.6
2026-08-17,2026-08-17T09:45:56,2026-08-22,Championship,Southampton vs Stoke City,under25,2.16
2026-08-17,2026-08-17T10:19:01,2026-08-17,Championship,Cardiff City vs Wrexham AFC,over25,1.75
2026-08-17,2026-08-17T10:19:01,2026-08-17,Championship,Cardiff City vs Wrexham AFC,under25,2.04
2026-08-17,2026-08-17T10:19:01,2026-08-22,League Two,Bristol Rovers vs Newport County,over25,1.77
2026-08-17,2026-08-17T10:19:01,2026-08-22,League Two,Bristol Rovers vs Newport County,under25,2.0
2026-08-17,2026-08-17T10:54:17,2026-08-17,Championship,Cardiff City vs Wrexham AFC,over25,1.74
2026-08-17,2026-08-17T10:54:17,2026-08-17,Championship,Cardiff City vs Wrexham AFC,under25,2.05
2026-08-17,2026-08-17T10:54:17,2026-08-22,League Two,Bristol Rovers vs Newport County,over25,1.76
2026-08-17,2026-08-17T10:54:17,2026-08-22,League Two,Bristol Rovers vs Newport County,under25,2.01
2026-08-17,2026-08-17T11:25:56,2026-08-17,La Liga 2,Almería vs CD Eldense,over25,1.61
2026-08-17,2026-08-17T11:25:56,2026-08-17,La Liga 2,Almería vs CD Eldense,under25,2.38
2026-08-17,2026-08-17T11:53:28,2026-08-17,La Liga 2,Almería vs CD Eldense,over25,1.62
2026-08-17,2026-08-17T11:53:28,2026-08-17,La Liga 2,Almería vs CD Eldense,under25,2.36
2026-08-17,2026-08-17T11:53:28,2026-08-17,Championship,Cardiff City vs Wrexham AFC,over25,1.75
2026-08-17,2026-08-17T11:53:28,2026-08-17,Championship,Cardiff City vs Wrexham AFC,under25,2.04
2026-08-17,2026-08-17T12:38:26,2026-08-17,La Liga 2,Almería vs CD Eldense,under25,2.35
2026-08-17,2026-08-17T12:38:26,2026-08-17,La Liga 2,Sporting Gijón vs Sabadell FC,over25,2.14
2026-08-17,2026-08-17T12:38:26,2026-08-17,La Liga 2,Sporting Gijón vs Sabadell FC,under25,1.74
2026-08-17,2026-08-17T12:38:26,2026-08-22,League Two,Bristol Rovers vs Newport County,over25,1.77
2026-08-17,2026-08-17T12:38:26,2026-08-22,League Two,Bristol Rovers vs Newport County,under25,2.0
2026-08-17,2026-08-17T13:28:02,2026-08-17,La Liga 2,Almería vs CD Eldense,under25,2.36
2026-08-17,2026-08-17T13:28:02,2026-08-21,La Liga 2,Córdoba vs Girona FC,over25,2.05
2026-08-17,2026-08-17T13:28:02,2026-08-21,La Liga 2,Córdoba vs Girona FC,under25,1.68
2026-08-17,2026-08-17T13:28:02,2026-08-23,La Liga 2,CD Castellón vs Sabadell FC,over25,1.75
2026-08-17,2026-08-17T13:28:02,2026-08-23,La Liga 2,CD Castellón vs Sabadell FC,under25,1.95
2026-08-17,2026-08-17T13:28:02,2026-08-23,La Liga 2,Sporting Gijón vs Burgos CF,over25,2.32
2026-08-17,2026-08-17T13:28:02,2026-08-23,La Liga 2,Sporting Gijón vs Burgos CF,under25,1.55
2026-08-17,2026-08-17T13:28:02,2026-08-23,La Liga 2,Tenerife vs Almería,over25,2.0
2026-08-17,2026-08-17T13:28:02,2026-08-23,La Liga 2,Tenerife vs Almería,under25,1.72
2026-08-17,2026-08-17T14:05:33,2026-08-22,La Liga 2,AD Ceuta FC vs Las Palmas,over25,1.98
2026-08-17,2026-08-17T14:05:33,2026-08-22,La Liga 2,AD Ceuta FC vs Las Palmas,under25,1.72
2026-08-17,2026-08-17T14:05:33,2026-08-22,La Liga 2,Albacete vs Real Sociedad B,over25,1.82
2026-08-17,2026-08-17T14:05:33,2026-08-22,La Liga 2,Albacete vs Real Sociedad B,under25,1.88
2026-08-17,2026-08-17T14:05:33,2026-08-22,La Liga 2,CD Eldense vs Cádiz CF,over25,2.05
2026-08-17,2026-08-17T14:05:33,2026-08-22,La Liga 2,CD Eldense vs Cádiz CF,under25,1.68
2026-08-17,2026-08-17T14:05:33,2026-08-22,La Liga 2,Oviedo vs Leganés,over25,2.05
2026-08-17,2026-08-17T14:05:33,2026-08-22,La Liga 2,Oviedo vs Leganés,under25,1.7
2026-08-17,2026-08-17T14:43:24,2026-08-17,Championship,Cardiff City vs Wrexham AFC,over25,1.74
2026-08-17,2026-08-17T14:43:24,2026-08-17,Championship,Cardiff City vs Wrexham AFC,under25,2.05
2026-08-17,2026-08-17T14:43:24,2026-08-22,League Two,Bristol Rovers vs Newport County,over25,1.76
2026-08-17,2026-08-17T14:43:24,2026-08-22,League Two,Bristol Rovers vs Newport County,under25,2.01
2026-08-17,2026-08-17T14:43:24,2026-08-22,La Liga 2,CD Eldense vs Cádiz CF,over25,2.02
2026-08-17,2026-08-17T14:43:24,2026-08-22,La Liga 2,CD Eldense vs Cádiz CF,under25,1.7
